track_id,track_name,duration_ms,popularity,explicit,key,mode,tempo,time_signature,preview_url,artist_genres
2zE5AWQjzoNnzK5y747RoY,Etna,279024,0,False,,,,,,"melodic techno, melodic house, progressive house"
7DkabQv05RGD0Pj9zFhKKG,No War - Rampa Remix,439226,34,False,,,,,,"minimal techno, melodic techno, melodic house, afro house, afro tech, melodic house, house"
25lXufqDMYpHCtPbwPX04U,Our Darkness - Original Mix,408188,6,False,,,,,,"techno, melodic techno"
3gNGi2iUGHXGpBQHce6Nua,When You Were Young,220426,2,False,,,,,,alternative rock
0BckJ6ungkyoq6NS5RdEed,Eclipse - Edu Imbernon Remix,517684,0,False,,,,,,"melodic techno, melodic house, afro house, melodic house, melodic techno, melodic techno, melodic house, tech house"
7BKLCZ1jbUBVqRi2FVlTVw,Closer,244960,86,False,,,,,,
0FE9t6xYkqWXU2ahLh6D8X,Shape of You,233712,5,False,,,,,,soft pop
6CiNtbuv8qYs4pqmmRDXOc,Pour Faith,269516,0,False,,,,,,afro house
4LwbGXpHNvKkwiyLFBsBBQ,Miracle (with Ellie Goulding) - Hardwell Remix,184782,48,False,,,,,,"edm, big room, edm, progressive house, electronica"
2hQCzcb3qyZirWzOD5Yzoj,D.A.N.C.E.,209986,0,False,,,,,,"french house, new rave"
6fxq63aKjMmi1WMI9iKX5w,Spiritual but Not Religious,246706,55,False,,,,,,"organic house, minimal techno"
02RDt0n6EXpYemu5mhMxjh,Days Are Forgotten,302613,48,True,,,,,,"britpop, indie, indie rock"
5sGfaneq9RoY6Y31hWtpd3,2Good4Me,241200,0,False,,,,,,"french house, nu disco"
24yUM08mhAzWSLvCQultZY,Reflected Wisdom - Five Phases Project (4/5),299293,0,False,,,,,,"melodic techno, melodic house, techno, progressive house"
5RfdGtUzvsPcIVDgH11rhZ,Get Into It (feat. Loreen) - 1994 Edition,320774,25,False,,,,,,"french house, europop"
1su02ymrAzYbDoNrdIyJiV,Exegol System - Original Mix,352000,2,False,,,,,,"hard techno, acid techno, techno, industrial"
6PaNFqmGM7Uah8ehK1A7Jx,Oxygenium,522500,22,False,,,,,,"hard techno, techno, acid techno"
6NhicNBALq2gt52Ejuk9iZ,Tears I Can Afford - Bicep Remix,469717,20,False,,,,,,
3ARti7OUxxxhvruAhrw0Pd,No Way Out - Radio Edit,206814,0,False,,,,,,edm
4AWeyXknZ6jaIqME1EypRb,Melodic Flirt,309889,25,False,,,,,,"hard techno, techno, acid techno, tekno"
6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,202735,79,False,,,,,,pop
74yuEXpdFx6UhOAOyTyPZN,Holding On - Qrion Remix,289715,21,False,,,,,,"melodic house, deep house, progressive house"
7iMnGFbikCGi9qmbxwlAHE,Kick Drums & Red Wine - Dezza Remix,278000,0,False,,,,,,"synthwave, synthpop, vaporwave, chillwave, progressive trance, progressive house, melodic house, trance"
3lIxtCaROdRDuTnNBDm3n2,She's My Collar (feat. Kali Uchis),209560,79,False,,,,,,
5qKSG35g2L5q7A3KIzFRnr,Circle Down (Keljet Remix),351238,31,False,,,,,,
0yKN9B3jYONUyvqrGkNUPX,One Night Of Love,211893,58,False,,,,,,"hard house, eurodance, techno, trance"
7pDI2bx4HABLftXYtjlFGS,Нас не догонят,276000,50,False,,,,,,
7pQAq14Z73YUFMtxCyt0bG,Can't Buy Me Love - Remastered 2015,131213,0,False,,,,,,"classic rock, psychedelic rock"
3LTMnFa0hhwisyq6ILahyj,Sultans Of Swing,348624,3,False,,,,,,classic rock
7pM9cLbrgRGX1hHElTX92m,Acid Rain,172473,60,False,,,,,,"witch house, idm"
68X6XZHO8dR1XGsK1kqU36,Winds - Original Mix,301489,0,False,,,,,,"big room, edm, electro house, progressive house, future bass, melodic bass, edm"
0yndiHV68jSDkxxpdbzxdX,Pantagruel,376715,31,False,,,,,,"techno, minimal techno, acid techno"
3jMdFStVOM5KyNBwUuMlRg,Hyperdrive,367040,5,False,,,,,,"melodic techno, minimal techno, techno, melodic house"
2OLMjGIhCNI6j34ysPscbp,Love Me Do - Remastered,141693,0,False,,,,,,"classic rock, psychedelic rock"
2y7ypId1lyWGGN3ZgtuNrT,Stay Until the Light - Oliver Koletzki's Extended Mix,408636,10,False,,,,,,"organic house, minimal techno, organic house, indie dance"
0mqObq0LCWmM0P0zLQd1eh,Moment In Time,237251,36,False,,,,,,"deep house, southern gothic"
0gb1J5UrTpzaU1s3nupgCd,No Money,189126,67,False,,,,,,
0fyY9TXp31uGsH8gdVyxWh,Silence,258500,34,False,,,,,,german indie
6GUWBKnTnSYTg1IRbpDorE,Chasing Unicorns (feat. Lenny),402720,19,False,,,,,,"melodic techno, melodic house, melodic techno"
1bX2WjxmuHpRffXHLlAtkQ,Pop Up,439038,0,False,,,,,,"indie dance, melodic techno, melodic house"
15OXfehVIow8grAQhHCVMD,Confusion - Original Mix,453266,33,False,,,,,,"progressive house, melodic techno, melodic house, minimal techno, techno, progressive house, minimal techno, melodic techno, melodic house"
4NvPv0tX9JU0Z8aY9e05T0,Gamma (Joyhauser Remix),422016,28,False,,,,,,"melodic techno, minimal techno, techno, electro, techno, acid techno, hard techno, tekno"
1hxKLsHN7O0H6eAr9ZUUmp,Wildfang - Mollono.Bass Remix,403969,0,False,,,,,,"minimal techno, melodic techno, deep house, techno, melodic house, organic house"
68G6yStcwiWWYSIJYcsmN7,Howl At The Moon - Radio Edit,183750,0,False,,,,,,"progressive house, future house, edm, progressive house"
12zVdigZKf0DIyOZPmlRxE,Love,221266,32,False,,,,,,"techno, hard house, trance"
0x9aRJNLcAtf0gb4Sy797b,Sunflower,395912,0,False,,,,,,lo-fi house
0dcMqjeDpwqB2xhzMsld0p,El Mañana,235360,68,False,,,,,,
162UA4HEnNgukkPrYbZmcG,Someone New - Original Mix,344537,0,False,,,,,,"tech house, house"
6NlS3wKo85J4foEFrf4DWM,Kidnap a Politician,242046,2,False,,,,,,flamenco
0w88OKe5vrHFTns0AOXJXs,Trip - Original Mix,372530,22,False,,,,,,"melodic techno, house, progressive house, melodic house, tech house"
3iyjOwyySLRDEW2tqP7MhX,Read My Mind,246840,1,False,,,,,,alternative rock
4ztZ2DZsuwUbaeQdvpY78Z,Resurface,453288,25,False,,,,,,
4YlPfwx8aqehj7eSAhtS23,Maybe Not,293900,51,False,,,,,,"melodic house, melodic techno, deep house"
5Ed6zPsf01JZxGhOtA46tk,Satellite Mind,222960,0,True,,,,,,
68oUQRwGJGExtkpaSvSbgb,Glory Box,305560,0,False,,,,,,"trip hop, downtempo"
4YUzYBNa0fS8kIAGHPsER4,U R the sun - Toni Rivera Mix,352286,8,False,,,,,,
1SHCK0LuIl8yD5hmFEGTzU,The Illness (The Teenagers Remix),234280,23,False,,,,,,new rave
5NP3s5P3GMTxx6Ju4SgJh1,Turning Around,199426,0,False,,,,,,"french house, nu disco"
0wiiDCxH7hjhUOQoltrTbU,Garden Of 3Den,463378,0,False,,,,,,"afro house, techengue, latin house, organic house, deep house, melodic house"
2NZJKUPIGfJqLAzONNr4gv,Kill Me Slow,208095,60,False,,,,,,edm
1NXlotmKyGHgoW0HSkn4bS,Moments - CamelPhat Extended Remix,520875,29,False,,,,,,"melodic house, melodic techno, house, progressive house, melodic house, tech house"
1Vzg6E51Zm2CuWaTTJwIiM,Fall Into Pieces,315053,38,False,,,,,,"hard techno, acid techno, techno, hardcore techno, tekno"
1mMYaXpT65iZDtvfRA9EkE,Fresh,266560,68,False,,,,,,"disco, funk"
1FMm3wG5WOhi7js35KR7Ea,"You're Gonna Go Far, Kid",177826,3,True,,,,,,"punk, skate punk"
3zVOsV4JgNptNKz9NHsMRe,Don't Leave Feat. Amira - Original Mix,369836,0,False,,,,,,
51y6qv55cw0poow1jdiv3u,Glide,225487,37,False,,,,,,
11tze8SQmwZ5RIlx5E1ajw,Hummingbird,207346,40,False,,,,,,"french indie pop, folk pop"
4RGWOD71QhTEdOHlnsdQH2,Faces,346606,0,False,,,,,,
3io0PEtfa1UTBUZn53lU1f,Fading to Black,209763,42,False,,,,,,"techno, tech house"
3nFz1gII8NlTWcwvgplMzX,Free Falling - Original Mix,371893,0,False,,,,,,"nu disco, deep house"
6F3rgQfSns1slUnMfHXjOA,Sweet Memories,157451,44,False,,,,,,"tech house, future house, edm"
6ZixfeFT8V0Nle1rMZAekY,Next to Me,202169,58,False,,,,,,
689WZ46LgjqQeI6axe2kkG,Crazy (feat. Joie Tan),274692,0,False,,,,,,
6p5XHlq18fKHj5ImzGRo1W,Tonight You Are Mine,230000,0,False,,,,,,
68bMOLQrmDspizsnuYe1kR,Can't Hold Us Down,378462,0,False,,,,,,"edm, edm"
3JA2iX5scSBCmgmkjDG7Vn,Creation - Jason Ross Remix,379964,8,False,,,,,,"melodic bass, future bass, edm, chillstep, dubstep, progressive trance, melodic bass, future bass, progressive trance, edm, progressive house, dubstep, trance"
18E1Tj2vkWBBZDxMzKBftN,Keep Our Love Alive,252997,5,False,,,,,,"edm, big room"
7ueL4RWW6wjudOSrpynXcE,Alive (Møme Vs Midnight To Monaco),289760,0,False,,,,,,
2czrgMyXvVwxBPVY4ucJBp,Illusion,434000,5,False,,,,,,"melodic techno, melodic house, progressive house"
5voU7QFyI9iXw3PZILBbyh,Lifted Up (1985),263293,30,False,,,,,,indie
5jqHfwXoBEowSn2xCiUdIp,Blister in the Sun - 2002 Remastered Version,144333,0,False,,,,,,folk punk
3Dfy8YIxq89i84t108TvMi,Love Bites - Remastered 2017,346960,67,False,,,,,,"glam metal, glam rock, classic rock"
6Lg06dneoRTWkNmkQlt7mP,Just Focus,312007,18,False,,,,,,"techno, hard techno, acid techno, tekno"
3lkuOE43SBcQhmK3wgpOfT,Désolé (feat. Fatoumata Diawara),236569,0,False,,,,,,
1YI6wLnlhRIYCBq5vg2tfx,Smoke & Mirrors,218506,0,False,,,,,,
0rcUjGdj3MxR1yaspIxxJX,She Wolf (Falling to Pieces) [feat. Sia] - Ambient Version,196153,40,False,,,,,,edm
1SQ77nzJdVFXnnGEkWpREG,Shotgun Mouthwash,224210,28,False,,,,,,"drum and bass, liquid funk, jungle"
5u7sqxq2luE6j9tOKFTxew,Violin Sonata No13,124864,45,False,,,,,,"hard techno, tekno, techno"
1YRjRHdl0aEtzHEn1uGi8k,What I Did for Love (feat. Emeli Sandé),207200,54,False,,,,,,edm
7n24EOW7ElKwtz5wXkzynQ,GOLDEN SZN,294529,55,False,,,,,,"hard techno, techno, tekno, acid techno, hardcore techno, hard techno, techno, tekno, acid techno"
6rGqiK4oKP9RtRdTjGepNH,The Future Is The Past,283867,0,False,,,,,,"melodic techno, melodic house, techno, progressive house"
66grIvFLGrI4tNhggO2DAd,Cerca De La Revolucion,280546,54,False,,,,,,"argentine rock, latin rock, rock en español"
5ZnzVZrSja6miEOxZIV8Q6,Virus (How About Now),198077,0,False,,,,,,"edm, electronica, progressive house, big room, future house, edm"
7r2MxNsdHGIF3u9JXdhtl5,Hey Kid,216264,0,False,,,,,,german indie
2NlkqmHOipjBVUap6I7KuG,"Give Me Some Love - Feat. Lulu Hughes, Klaas Extended Remix",427086,4,False,,,,,,"tribal house, latin house, funky house, disco house, techno, minimal techno, tech house"
2TrBUx5NKNRD3haOx9vgcO,Stay Curious,243870,19,False,,,,,,"melodic techno, melodic house, minimal techno, techno, melodic house, melodic techno, melodic techno, melodic house, progressive house"
130dsYbbXp9jQnETiJ7axI,Choose me,221400,44,False,,,,,,j-rock
0iUwIi7QYV7ecwiwx5pCgd,Touch My Body,165041,40,False,,,,,,"hard house, eurodance, techno, trance, hard house, hard house, eurodance, hypertechno, techno, trance"
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,215906,85,False,,,,,,"funk rock, alternative rock, rock"
7mJJKFUJWm9qJkbFXoM3ZD,Right By You,203424,0,False,,,,,,
5tQKprSOVVvADqldAJVYzI,Runaway - Remastered 2006,225320,0,False,,,,,,"acid jazz, funk"
31yKvPNCmH6OP1SljIhbll,Be Together (feat. Wild Belle) - Cut Snake Remix,352060,0,False,,,,,,"moombahton, bass house"
5aZE1JRO2x1YvBQr5ssHK2,All The Little Things,416128,25,False,,,,,,"melodic techno, melodic house, minimal techno, techno"
6HTQHa2KzZJCi4JrNHkcsU,The Wave - George Acosta Remix,268800,0,False,,,,,,"trance, hard house, trance, progressive trance"
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,201240,82,False,,,,,,
3zGB8rE7Guy8R1FJ1csX95,Caje [feat. Narra] - Orginal Version,439565,0,False,,,,,,"minimal techno, deep house, organic house"
37D5hJpxoD9BiEs0A6X5Jm,Laika,417252,7,False,,,,,,"organic house, deep house, downtempo, melodic techno, melodic house"
5CXmD74TQ2qtd1AEH8kWLM,All The Wonder - Original Mix,258198,9,False,,,,,,
7rrrjYORC2IAtjA7NCQLPb,Venere,404956,22,False,,,,,,"melodic techno, melodic house, progressive house, melodic techno, melodic house"
7r9beLH5ona6xH2JMxwUyk,The City Is at War,171493,41,False,,,,,,
3uYM4wkn9YGSF3Keiu7BjD,Life Support,135978,31,False,,,,,,"hardcore, melodic hardcore, hardcore punk, mathcore"
2JKBmzjlP3ss3BPZfRaTra,Perfect Strangers (feat. Luna Morgenstern) - Edit,232372,17,False,,,,,,melodic house
2BnqjCRKj00LtQBU8RNKnr,Genie (feat. Mayer Hawthorne),267692,0,False,,,,,,"french house, electroclash, nu disco, retro soul, pop soul"
23taGXZI9sFYIxdBrqeVaz,Different,213453,38,False,,,,,,j-rock
4jH2NgiLe1z17ev6z6i7Fz,Lemon Tree - Album Edit,191026,0,False,,,,,,
2T9Lfn37asJ5Y4z1xJ9jj3,The Apl Song,174906,0,False,,,,,,
6zLEnNn5ccx7WV304xwXnG,Lonely Soul,534893,0,False,,,,,,"trip hop, downtempo, britpop, madchester"
1g9Bz5zn7YW1MFm8PEAg2f,Use It Or Lose It,278880,33,False,,,,,,"electroclash, french house, electro, electronica, blues rock, modern blues, blues"
6C0xucNj75wRdlejwWIEW1,Club Foot,214373,62,False,,,,,,"britpop, indie, indie rock"
2cgQhJ5XDZRiofqGfaYWCd,Can't Leave You,535660,0,False,,,,,,"melodic techno, techno, minimal techno, tech house"
0a0IuC09EJVoYrg4SUpVBJ,Life Itself,280415,0,False,,,,,,
4A8tKYA7gwZzQ4jVwIv1sv,peace u need,344068,58,False,,,,,,"stutter house, house"
5r43Rwy2cBKF6HQYIS41Bw,Hide U - Tinlicker Remix,221048,62,False,,,,,,"melodic techno, melodic house, melodic house, progressive house, melodic techno"
4vsUpykz87uhbH2oK7auJm,Kreatur der Nacht (feat. Isolation Berlin),295500,0,False,,,,,,"melodic techno, minimal techno, techno, deep house, melodic house, german indie, german indie pop, neue deutsche welle, german pop"
3GQRcuf85AKApcjzrw8FJm,other,128666,6,False,,,,,,lo-fi
0hVRi7Mc7dNfrDWKsCaRRS,Faith,456348,0,False,,,,,,"melodic house, melodic techno"
0QC6QMN85EQZzfJ39HNO5h,Higher,181052,0,False,,,,,,drum and bass
1FkoVC85Ds3mFoK0fVqEqP,Self Esteem,257826,78,False,,,,,,"punk, skate punk"
4RfOBweHWhbKwFDqIsuxdY,I Need You - Adriatique Remix,291304,39,False,,,,,,"melodic techno, melodic house, afro house, techno"
5T7bhz61NBmwLXeGeioW0I,Power of Seduction,262400,16,False,,,,,,
1So4cujPIlqeKKUrHowp5z,It Will Last Forever,594218,24,False,,,,,,"techno, hard techno, acid techno, tekno"
6c4MRy7KC7zmdRzLYBUqWv,Wonders,187636,21,False,,,,,,"tropical house, deep house, folk pop"
1RtC36Z60MLqiE52gfdklT,Over,356576,0,False,,,,,,"trip hop, electronica"
2YaGH8FO0TSxry4nxeSxzf,The Beatles,264200,4,False,,,,,,"new rave, alternative dance, electroclash"
40xiBK3bcoeDqFsp7iMfz8,LEFTLOVERS - Original Mix,424091,11,False,,,,,,"hard techno, techno, acid techno, tekno"
0oPkb31xP0VwBkIuNMVN9D,Mondfinsternis,361032,0,False,,,,,,"melodic techno, melodic house, techno, progressive house, melodic techno, melodic house, techno"
3End8lLDJQ2nPfDeF8VlYA,No Limits,436965,0,False,,,,,,"psytrance, trance, progressive trance"
4Sq8VGSGRbkAHxpkMKId6B,Shining - Reinier Zonneveld Filth On Acid Remix,345338,0,False,,,,,,"techno, acid techno, techno, acid techno, hard techno, tekno, minimal techno"
058WYdKjtPVuahMU1ey9DS,Zephyr,220373,35,False,,,,,,"edm, french house, electropop"
5a2Mb0OPY17zkS8FnciQhg,Finally,215583,72,False,,,,,,"edm, r&b, neo soul"
7lgpovXGnWB9GvBPi0k2sr,Second Language,388000,17,False,,,,,,"progressive house, progressive trance, melodic techno"
4fPZEkijJu0yxqtP0MRnPS,Sticks & Stones - Sascha Kloeber Bootmix,296741,25,False,,,,,,
7t9PLlf9nI2Xo8WRrfcItk,Stay There,233562,61,False,,,,,,melodic house
5TXAySV8WBjAIMg3lPDCLN,Shout,392675,0,False,,,,,,"new wave, synthpop"
6slWUMiyoNNWcQGu6tkTlH,Leni (Crystal Castles vs GoodBooks),256398,68,False,,,,,,"witch house, electroclash, new rave, alternative dance"
4rkx80LC1A3RpTLkjJ8m6C,Tao,128788,25,False,,,,,,"lo-fi beats, lo-fi"
5RXXZrbsPprpVXpSPRRiWU,oxytocin,158816,29,False,,,,,,german indie
38hLVLAlCijnjvR4JHG9V2,Lately - Eli & Fur Open Air Remix,238032,12,False,,,,,,"melodic house, progressive house, deep house, organic house, melodic house, deep house, melodic techno, progressive house"
3C0c4HDEH7HBbzpPSz8R30,Never Ever,214906,9,False,,,,,,
1hzZV60ecplc7UWTeW37d0,Romantic Dream,396407,27,False,,,,,,"hard techno, techno, acid techno, tekno"
58Zg9qFagsMv9qZoDhxWyJ,Over Me,326772,3,False,,,,,,
2EPFNgckNrQMgpORGZBa1u,On The Edge Of Adhesion - Original,387754,27,False,,,,,,"acid techno, dub techno, techno, melodic techno, acid techno, hard techno, techno"
5Md5AxgmykfZtdxIJ4xj9S,Sofia,442315,0,False,,,,,,"techno, tech house, acid techno, minimal techno"
7FJP35tUJ2121EJsFpU1Gh,Beautiful Now,218292,0,False,,,,,,edm
1HPJOoIVdUPuaebxzMrVaD,Words - Original Version 1983,208000,74,False,,,,,,
0UAZTSudb0R6ywmJMPbcGV,Freaks,292520,4,False,,,,,,electro
1kC27viAcWat4KnWvrte6s,Medusa,366044,2,False,,,,,,"minimal techno, techno, acid techno"
0LnxTM7mgXz2iFNDC6ARtQ,Baltzar - Butch Remix,362177,0,False,,,,,,"lo-fi house, italo disco, tech house, acid techno"
2WpflzU7NEgkJd3dZPGw8Y,My Mind Is The Weapon (Topic 1),289832,13,False,,,,,,"jazz rap, experimental hip hop"
2sW8fmnISifQTRgnRrQTYW,Roads,303973,65,False,,,,,,"trip hop, downtempo"
0RTzJVkunbGwuRjXDFHnjf,Dreamer,251147,65,False,,,,,,"edm, edm"
2Aqc48sn8He26hmTvQ2BMj,Hey,211440,0,False,,,,,,alternative rock
2DSTdXVhlCfiWnKpWgZlHA,All over You,234924,0,False,,,,,,indie soul
6Nc1cTZVaa5xb2L1IH0vfc,Can't Deny My Love - Goshfather & Jinco Remix,238212,0,False,,,,,,edm trap
7vgiGtKJ0uHroj1iyZwXuH,JPEG,171866,38,False,,,,,,"electroclash, new rave, french house"
7aS1xbh98Nu8KafEBBpCSw,The Stars (Are Yours And Mine) - Original Mix,256000,0,False,,,,,,"nu disco, deep house"
3y0tDFDuqdiLeEvldDsgmp,Chastity (Somewhen Remix),231818,38,False,,,,,,"riot grrrl, hyperpop, queercore, electro house, witch house, hyperpop, hard techno, techno, acid techno"
6omOFaoyf1e5aL3iKvuT4s,Atlas,454187,0,False,,,,,,"melodic techno, melodic house, techno, progressive house"
5gvO1qKBH5aEqQIdDoNz87,Feels So Good,230526,17,False,,,,,,tropical house
2aJDlirz6v2a4HREki98cP,Glue,269149,71,False,,,,,,
2ZWEJmCklMmKdytwexl2Ew,Himmel & Hoelle,444631,27,False,,,,,,"acid techno, techno, ebm, acid house"
7v2ImXJZaEGUsjP3RzOzrA,Night Walks,255853,22,False,,,,,,"progressive house, edm"
5619Ojc6t9evEEs3B7Drhe,Shake It,179946,66,False,,,,,,
4Ws314Ylb27BVsvlZOy30C,Lovesick Girls,194765,72,False,,,,,,k-pop
10AFhDd4uJaDLR0LVPMkDT,Rising,438095,9,False,,,,,,"techno, acid techno"
3Dx4tf1PskkT1jYqnWjBKr,The Night Out - A-Trak vs. Martin Rework,232510,0,False,,,,,,french house
75k1fjO9JBjnuOtO9uSyj7,Left Behinds,333764,0,False,,,,,,"progressive house, edm, big room, progressive house"
18ObUnCss0nHokqSIMiW4L,Sunshine,213069,0,False,,,,,,"reggae, reggae rock"
4exKBPywrjt5lTMhBhpD1G,Trouble,173203,0,True,,,,,,"slap house, edm"
0m458oiHlNGa1fwwpBEmI0,Lost Yourself (feat. JT Mak),210848,0,False,,,,,,
6vvgZ1kNlBg10FHDo27fxk,Mehr Blau als Sonnenlicht,295756,21,False,,,,,,
5UNaDiEMfqsRRtkXO6rXkR,Say Goodbye,188812,0,False,,,,,,
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),334666,81,False,,,,,,"funk rock, alternative rock, rock"
7HXqYIF5kMN1XY52GWQKrZ,Something Was Real,222528,54,False,,,,,,"melodic house, deep house, melodic techno, progressive house"
0GESAR8MnPxo4kM7GWuCuG,Forever Ravers,360812,30,False,,,,,,"techno, melodic techno, acid techno, minimal techno, electroclash"
0Py83qzAmV9j4XstdSmTey,Meet You - Thomas Lizzara Remix,406080,0,False,,,,,,
6nP3iynkH0n2eyrQsLDKym,Forward Forever,188146,25,False,,,,,,"melodic techno, melodic house, techno, progressive house, drum and bass, grime"
2sNvitW3TxiTeC9xT9f2ZZ,Firestone,273684,4,False,,,,,,tropical house
7IaPG30dBmOcw00zQHG8b2,Could Be - Original Mix,313074,0,False,,,,,,"tech house, house"
5kHiHWLcbsvTDtmHxBiaID,Are You With Me - Radio Edit,138842,0,False,,,,,,tropical house
1fQFqhuTWO6tQCZWcrdKQe,Passion,273500,3,False,,,,,,"nu disco, deep house"
3jevgr3fYdv9wYO3IDJq2a,Awaken,198187,56,False,,,,,,
0LtSc0QEFNsCttEVUhxi3q,Neuromance,521157,0,False,,,,,,"italo disco, lo-fi house"
0K12WETIcUJUsdpNieoIao,Drifting - Sonny Fodera Remix,372610,0,False,,,,,,"tech house, house, house"
7h6LCgI5TbIlq3jzZhLBGh,Ravetok,136549,1,True,,,,,,"techno, acid techno, hard techno"
2Wlze9LfBpbcLCEYqyxlkN,Memory,318506,7,False,,,,,,electro
6nTTwjBI4vAP80yvy4K7p0,Yeah,326400,11,False,,,,,,progressive house
301oJIHAvyWrm7G6iVQdgM,I Got It For You,214504,42,False,,,,,,"hard house, techno, phonk, hard techno"
4focopKjFp6kV0jK3B0vTE,Rapture,424462,15,False,,,,,,
7uXu6t3Qah8zMwXeF06MRV,U Betta,220061,19,False,,,,,,"footwork, idm, glitch, drumstep"
6mb81FibbHVFICW7MWlEpO,Tension,451200,0,False,,,,,,"techno, minimal techno, techno, minimal techno"
2FfPX5AQSYpSixTEM8qMjO,K2 - Original Mix,424214,0,False,,,,,,"tribal house, latin house, progressive house"
2Dzj0LuUIq3Xv8MjE5bVvn,Trees,201862,20,False,,,,,,
53t8wQxaKsIpG8iSYMN4CM,Paraffin (cosmonaut grechko Remix),331829,1,False,,,,,,"synthwave, nu disco, synthpop, french house"
5mEsoS2K6Q9fnZVxZK46fu,Superfresh - Franc Moody Remix,244000,0,False,,,,,,"acid jazz, funk, nu disco"
6PSArspq6JShGfIiE0kGWJ,Dark Clouds (feat. Heerhorst & Peter Pahn),271111,48,False,,,,,,"techno, acid techno, techno, acid techno, melodic techno, hard techno, techno, acid techno"
2Xl5sDz78iGZRwGEiAulzO,Love at Sunset,382026,8,False,,,,,,"acid house, dub techno, acid techno"
3xii1xI1rgJTLnEyABGJsZ,Give Me a Sign,213625,0,False,,,,,,melodic house
1V0KfPViGW84BcmpQ5sNaX,What You Wanna Do,251106,0,False,,,,,,"nu disco, french house, french indie pop"
3joCfQaNHoW7xrh7dImwiN,Bye Bye Macadam,265250,47,False,,,,,,electro
1NzBj0x3sMG6qhYbNhpqJL,The Sound,337978,29,False,,,,,,"hard techno, techno, acid techno, tekno"
2FAik0wCT2bEcXMeYhoTkj,I Got You,164983,59,False,,,,,,"hard house, eurodance, techno, trance, hard house, eurodance, hypertechno, techno, trance"
4z5TeX7iJyiBU0J0CbzToz,Hand In Hand - Rebūke Remix,165347,36,False,,,,,,"electroclash, melodic techno, techno, melodic house, melodic techno, techno, tech house"
6xF46agHPmGelVU424OKhz,Drips - Stimming Remix,512391,9,False,,,,,,"dark ambient, minimal techno"
7379uubtjZDDT6Phsj4nhj,Estallando Desde el Océano,214146,50,False,,,,,,"argentine rock, latin rock"
0Txbn46ZPEuHUrafScSWLr,Not Gonna Get Us,261200,0,False,,,,,,
0F3DdOECeVoVaELgPcYiSf,Tanya (maybe life),316129,46,False,,,,,,"stutter house, house"
03gvTVdvlQINg67PByMucq,Amadeus,450764,10,False,,,,,,"techno, acid techno, hard techno"
0FBhM3ccS18j6MpntQBX5r,Falling - Digitalism Original Version,275348,0,False,,,,,,"electroclash, new rave, french house, edm"
7cGfrVoC7G03XeXn7yflx5,Move Your Feet,181826,0,False,,,,,,
0E6lfhMTzMrnNiAYoABWIh,Play With Fire,276302,0,False,,,,,,"tech house, house"
0vfZwjKXAvVg6KPOtQTumk,Late Night - Solomun Remix,504346,1,False,,,,,,"indie, melodic techno, minimal techno, techno, deep house, melodic house"
0mvjn9zNIfKZ2GPQA9wAve,Soul,475161,0,False,,,,,,"melodic techno, melodic house"
736ZXpp3gYi2KtcKi3s5Af,Au Revoir (feat. Sido),202320,42,False,,,,,,"german pop, german hip hop, german pop"
6hJht6yU7rTITqmCMMiKOZ,I See You,373131,13,False,,,,,,"minimal techno, techno, melodic techno, techno, minimal techno"
0Wh4YlbUtNSrgHq6HnfD0c,Vigour - Julian Muller Remix,349393,33,False,,,,,,"techno, acid techno, hard techno, hard house, techno, acid techno, hard techno, hard house"
3eTLlDRs4areEg79zapizJ,Zeit,452459,0,False,,,,,,"melodic techno, melodic house"
1VgcmH6C4QFhtPVIsCTQLp,Dream (ASOT 812),258189,1,False,,,,,,"trance, progressive trance, big room"
3s5AvTRhp1fckig3Rts91k,Break Away,181328,0,False,,,,,,"tech house, house"
6vVnC2iGJWU2WbrEwdYt5Y,Taboo,426885,0,False,,,,,,"nu disco, deep house"
40LGKU0kbnbx4NXEMhTTXT,Sway,216880,55,False,,,,,,"indie, indie rock"
6QqWR8fmdwG6rfgxwFHcrI,It's All Good,211428,34,False,,,,,,"melodic techno, melodic house, techno"
6A2jd7FU8tGS4NFhoep57m,Love Is Real (feat. Holly Miranda),223533,15,True,,,,,,
2JZqPb0miqjFSyVPqMfSta,Save Me,161739,0,False,,,,,,"techno, hard techno"
3WuRfS3LDAjty1QDHjw96C,White Fields,201999,0,False,,,,,,"french house, french indie pop, nu disco"
31RBiHGg0U5pn5Lmrfdggw,Sunfire - Drumcomplex Remix,432000,0,False,,,,,,"minimal techno, techno, techno, minimal techno, acid techno"
3kfmKRaCfuyYk0aaL4jDlI,Fall Back 2U,350413,25,False,,,,,,"nu disco, alternative dance, indie dance"
2vdId18EePzFhwfp4ryqFq,Shape Of My Heart,279226,0,False,,,,,,soft rock
1clsf1YjKNHVUonDva4fnk,To Ashes and Blood (from the series Arcane League of Legends),245626,64,False,,,,,,
72fS4JvztocT9TmvYx0Wzd,Dawn,381093,0,False,,,,,,"techno, acid techno, minimal techno, hard techno"
0DkpVdfTxRFg9NqpfBotBK,High On You,180000,0,False,,,,,,"future house, house, progressive house, deep house"
